time,player_id,mate_id,team_id,decision,goal_team_1,goal_team_2,goal_1_post_1_x,goal_1_post_1_y,goal_1_post_2_x,goal_1_post_2_y,goal_2_post_1_x,goal_2_post_1_y,goal_2_post_2_x,goal_2_post_2_y,player_1_x,player_1_y,player_1_alpha,player_2_x,player_2_y,player_2_alpha,player_3_x,player_3_y,player_3_alpha,player_4_x,player_4_y,player_4_alpha,ball_x,ball_y,label
74.53,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.25,423,349.4,305.25,352.5,78.18,269.5,466.75,285.28,272.75,418,91.21,272.27,234.86,-0.11546174514029393
74.85,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.25,419.25,356.31,303.75,342.25,76.3,269.5,466.75,285.28,272.25,407,96.32,282,234.5,-0.11546174514029393
75.51,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.5,419.5,352.84,302.75,349,76.58,269.5,466.75,285.28,272.75,412,91.21,272.34,234.85,-0.11546174514029393
75.84,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.5,420.25,352.84,303,351.25,76.58,269.5,466.75,285.28,272.75,414,91.21,272.16,234.68,-0.11546174514029393
76.48,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.5,422,349.18,304.25,356.5,75,269.5,466.75,285.28,272.25,418.5,89.58,272.34,234.85,-0.11546174514029393
77.14,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,195.25,423,351.11,306.25,351,78.18,269.5,466.75,285.28,273.5,416.25,92.65,272.16,234.83,-0.11546174514029393
77.46,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,196.25,421.25,352.94,306.5,347.75,79.6,269.5,466.75,285.28,273.75,413.5,91.35,272.02,235.44,-0.11546174514029393
78.12,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,196.25,423.5,350.95,306.75,357.5,74.67,269.5,466.75,285.28,273.75,420,87.95,272.15,235.08,-0.11546174514029393
78.44,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,196.75,422.5,351.11,306.5,350.25,77.94,269.5,466.75,285.28,274.25,415,93.02,272.16,234.68,-0.11546174514029393
79.08,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,197.75,422,349.4,306.25,353.5,75,269.5,466.75,285.28,275,417.25,91.21,272,235,-0.11546174514029393
79.4,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,197.75,423.5,349.4,307.25,356.25,74.67,269.5,466.75,285.28,274.25,418.75,87.95,272,235,-0.11546174514029393
80.07,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,198.5,421.5,352.94,307.25,345.5,83.04,269.5,466.75,285.28,275.75,413.5,92.83,272.15,235.08,-0.11546174514029393
80.72,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,199.75,422.25,352.84,304.5,347.5,81.41,269.5,466.75,285.28,277.25,414.5,92.83,272.15,235.08,-0.11546174514029393
81.03,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,200.75,422,352.84,303.75,345.75,84.67,269.5,466.75,285.28,277.5,413.25,91.35,281.5,235.5,-0.11546174514029393
81.67,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,201.25,424.75,354.57,303,347.75,83.13,269.5,466.75,285.28,278.75,414.25,94.44,272,235,-0.11546174514029393
81.98,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,200.75,421,357.99,301.75,339.5,83.04,269.5,466.75,285.28,278,405.25,96.04,263,234.5,-0.11546174514029393
82.64,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,201.75,422.5,354.57,303.75,344.75,81.41,269.5,466.75,285.28,278.25,410.5,94.67,263,234.5,-0.11546174514029393
83.29,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,202.25,425.5,356.31,305,348.5,79.6,269.5,466.75,285.28,278.75,413,94.44,272,235,-0.11546174514029393
83.61,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,201.5,427,354.57,305.75,347.25,79.79,269.5,466.75,285.28,278.75,413,94.44,272,235,-0.11546174514029393
84.29,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,225.25,426.5,352.94,305.25,405.25,97.94,269.5,466.75,285.28,278.75,413,94.44,263,234.5,-0.11546174514029393
84.62,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,223,425.75,354.62,302.5,388.5,112.87,269.5,466.75,285.28,278.75,413,94.44,272.15,235.08,-0.11546174514029393
85.26,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,224.5,424.5,342.27,267,312.5,113.66,305.5,455.75,318.43,104.75,287.25,142.62,263,234.5,-0.11546174514029393
85.91,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,249.25,439.25,331.29,273.5,328.75,130.09,321.5,462,331.29,92.25,307.25,77.69,272.15,235.08,-0.11546174514029393
86.23,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,282.25,455.25,328.96,280.5,328.5,171.27,355.5,481.5,328.24,86.5,347.25,77.69,272.15,235.08,-0.11546174514029393
86.91,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,310.5,445.75,266.31,267,322.25,153.56,380.5,495.25,304.18,70.75,428.5,58.24,263,234.5,-0.11546174514029393
87.23,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,304.25,415.5,266.31,243,306.75,185.33,363.5,472.5,305.48,71.75,425,65.75,272,235,-0.11546174514029393
87.87,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,283,397.25,306.54,187.25,322.75,197.47,349.25,449.25,299.04,78.5,403.75,115.2,272,235,-0.11546174514029393
88.21,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,291.5,414.75,328.24,142,338.75,197.47,354.25,458.25,296.69,95.5,412.5,144.11,263,234.5,-0.11546174514029393
88.85,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,316.75,420.75,353.04,175,313.5,211.44,375.75,464,247.87,102.5,430.5,105.28,272,235,-0.11546174514029393
89.51,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,268.25,425,12.7,250.75,261.5,209.54,385,402.5,324.48,91.5,482.75,66.87,283,212,-0.11546174514029393
89.82,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,269.5,435.25,57.57,277.75,244,224.81,343.5,373.25,323.57,93.75,488,64.2,318.5,188,-0.11546174514029393
90.5,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,266.5,513,83.04,278.25,251.5,284.74,315.25,374,282.02,116.75,475.75,3.9,370.38,148.53,-0.11546174514029393
90.82,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,263.25,550,65.38,282.25,277.75,311.31,325.25,412.25,282.5,163.75,466.25,5.47,392.33,136.66,-0.11546174514029393
91.48,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,254.25,543.75,11.14,287.5,283.5,15.28,326.75,456.5,335.75,236,452,8.65,432.73,131.65,-0.11546174514029393
91.79,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,256,554.5,51.72,313.25,271.5,357.99,298.75,447.75,343.07,205.25,461.25,22.08,456.11,129.66,-0.11546174514029393
92.45,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,250.5,605,71.89,370.25,290.5,334.51,273.25,429.5,303.88,178.25,472.25,65.75,477.71,137.8,-0.11546174514029393
93.1,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,229.75,579.25,354.57,457.75,329.25,335.15,249.25,396.5,283.66,183,463.5,0.22,456.62,154.26,-0.11546174514029393
93.44,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,190.75,581.5,12.02,508,351.75,333.56,249.25,396.5,283.66,186.75,469.5,22.87,444.5,157.5,-0.11546174514029393
94.1,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,221.5,565,55.34,578.25,387.5,351.41,222.5,453,247.87,162,496,67.87,443.5,160,-0.11546174514029393
94.42,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,230.25,558.75,59.74,578,397,36.73,222.25,452,251.89,157.25,501,79.79,448.5,158,-0.11546174514029393
95.06,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,239,564,8.28,597.25,359,42.48,228.75,454.5,293.66,163.5,522.25,132.53,450.77,156.82,-0.11546174514029393
95.4,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,280.75,555.5,31.85,594.25,349.5,357.95,228.75,454.5,293.66,183,538.25,137.38,450,157.5,-0.11546174514029393
96.05,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,316.75,533,46.91,643,362.25,320.77,274.75,468.25,325.93,216.5,548.5,186.04,449.21,158.21,-0.11546174514029393
96.36,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,312.25,533.75,17.81,652.25,358.75,276.32,280.75,467.5,307.81,232.75,536,209.54,449.21,158.21,-0.11546174514029393
97.01,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,372.5,528.75,3.02,673,316.25,262.94,298.25,447.75,230.4,240,534.5,191.14,449.21,158.21,-0.11546174514029393
97.68,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,467.5,523,22.87,648,307,332,317.25,427.25,242.68,319.75,505.5,197.81,449.21,158.21,-0.11546174514029393
98.98,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,477.5,514,39.02,560.5,196.5,298.5,291.25,407.25,331.29,427,444,210,449,158,-0.11546174514029393
99.63,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,520.75,493,351.41,516,127.5,307.66,355,396.25,9.55,429.25,432.75,251.89,448.94,157.49,-0.11546174514029393
99.96,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,525,483.25,308.92,507.25,125.25,336.77,367.25,396,6.04,441.25,424,271.07,449.22,157.5,-0.11546174514029393
100.61,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,521.75,446,302.22,488.75,149,45.12,377.75,384,7.62,446.5,400.5,264.67,448.6,157.19,-0.11546174514029393
100.92,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,503.75,441.75,329.74,466.75,170.25,32.84,378.25,375.75,19.3,451,369,279.94,448.37,157,-0.11546174514029393
101.54,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,443.75,406.5,323.57,510,160.5,10.34,334,396.5,17.81,443.75,324,249.45,449.25,125.91,-0.11546174514029393
102.18,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,431.5,394.25,305.48,534,139.75,333.83,350.25,402.5,12.25,450.5,309.5,282.02,472.31,113.82,-0.11546174514029393
102.49,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,416.25,368,299.04,491.75,120.5,334.51,333,417.5,34.47,432.25,282.75,296.96,475.53,116.42,-0.11546174514029393
103.14,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,386.75,345.25,353.04,461,109.5,1.5,256.5,478,35.48,382,206.5,295.36,387.08,104.77,-0.11546174514029393
103.78,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,395.75,349.5,63.56,498.5,100,327.42,177.75,540,22.13,353,170.5,0.22,311,89,-0.11546174514029393
104.08,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,414.25,308.5,62,496.75,100.75,327.42,176.5,542,342.68,349.25,179,41.31,279.5,79.5,-0.11546174514029393
104.73,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,418,265.75,356.31,503.75,93.25,283.01,143.75,504.5,332.88,326.25,231.75,46.07,219.09,67.79,-0.11546174514029393
105.36,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,461.75,273.75,306.34,489,100.75,8.28,127.25,516.75,40.09,324,226.25,321.61,209,87.5,-0.11546174514029393
105.69,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,475.5,270,257.94,471.5,114.75,28.5,114.5,533,40.14,317.75,209.25,295.36,208,84.5,-0.11546174514029393
106.33,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,466.5,268,292.87,439.75,128.5,340.12,126,524.5,87.95,302.25,184.75,242.88,214.5,75,-0.11546174514029393
106.64,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,446,260.5,320.15,431.25,112.25,315.12,116.75,459.5,94.92,306.75,188.75,194.74,215.5,72,-0.11546174514029393
107.29,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,419.25,237.5,257.94,403.5,97.5,13.66,105.5,375.25,93.22,260.25,190,198.42,215,72.5,-0.11546174514029393
107.92,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,454.75,179.25,240.54,361.5,125.5,15.28,90.25,320.75,26.05,253.5,176,284.74,215,73,-0.11546174514029393
108.23,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,467.75,145.75,259.18,353.75,123.25,350.95,104.75,315.75,5.47,250.5,177.5,308.71,215,73,0.25
108.89,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,467.25,153.25,328.96,317.5,114.25,0.12,200.75,303.25,3.43,269.75,210.5,294.49,215,72.5,0.25
109.2,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,504.25,174.25,328.96,323.5,106.75,317.94,245.5,298.75,4.67,273.25,224.75,275.19,215.07,72.69,0.25
109.85,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,576.25,209.5,305.24,341.25,104.75,226.28,264.25,335.5,7.94,285.5,262,276.93,215.07,72.69,0.25
110.49,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,599,271,279.03,327,112.25,163.97,287.25,365.75,11.56,292.5,287.25,294.8,215,72.5,0.25
110.81,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,610.75,320.5,278.65,302,104,188.65,324.25,356.75,16.29,280.5,274.5,329.74,215,72.5,0.25
111.46,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.75,359,353.04,295,86,270,353.75,354.25,71.48,248,270.5,32.84,215.07,71.69,0.25
111.78,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.25,364.75,14.24,291.5,85.5,268.16,349.75,340,113.66,247.25,274,47.38,215.31,72.02,0.25
112.43,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.25,364.5,12.7,287.25,97.75,207.57,328,309.5,45.88,199.25,366.5,41.31,215,72,0.25
113.09,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.5,364.5,13.17,217.5,141.75,190.34,374.5,285.5,45.88,196,364.5,1.5,215,72.5,0.25
113.41,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.5,364.75,14.24,218,145,184.67,377.25,287,48.43,162.5,348.5,333.11,215.32,72,0.25
114.08,1,2,1,center,0,0,1185,251,1195,484,100,234,81,458,602.5,364.75,14.24,217,130.5,260.95,356.25,273.5,340.6,130.75,338,334.86,215.21,72.74,0.25
114.4,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,602.75,364.5,13.17,204.75,115,289.51,308,258.5,340.6,95.5,324.75,350.4,215.31,72.02,-0.0013151655488210724
115.04,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,535.75,387.5,15.28,194.75,92.5,270,212.75,228,340.12,98,319.5,55.93,225,66.5,-0.0013151655488210724
115.68,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,453.25,417.75,1.21,201,102.25,285.33,140,202,352.73,127,283.5,15.33,212,76.89,-0.0013151655488210724
116,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,451.25,415.75,319.78,209.25,103.5,240.54,153.25,192,14.19,172.25,268,13.01,226,67.5,-0.0013151655488210724
116.66,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,422.75,363.75,310.09,224.25,94,257.15,230.75,168.25,15.28,253.5,244,5.19,255,73.5,-0.0013151655488210724
116.98,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,413.25,369.5,356.31,233.5,100.5,279.44,257.75,163,15.85,259.5,247.75,14.19,261.5,71.5,-0.0013151655488210724
117.61,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,365.25,395.75,9.18,230.75,92,251.84,266,166,57.42,264,255.25,59.74,249.74,67.6,-0.0013151655488210724
118.25,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,368,382.25,284.74,222,76.25,258.96,269,129.75,88.1,293.5,196,65.15,265.85,57.62,-0.0013151655488210724
118.55,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,377.5,381.75,243.32,218.75,77.25,259.18,269.75,128.5,93.43,298.75,189.75,74.33,259.92,57.67,-0.0013151655488210724
119.21,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,423.75,344.5,236.77,217,77.75,262.62,270.25,126,97.26,295,197.5,32.84,255.36,56.29,-0.0013151655488210724
119.52,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,417.5,339.5,277.94,215.25,78.5,268.16,271,123.25,95.47,294.75,197.75,25.2,249.67,57.37,-0.0013151655488210724
120.17,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,382,297.5,281.56,205.75,78.75,284.13,270,107.75,107.76,274,205.5,327.25,226.54,57.83,-0.0013151655488210724
120.8,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,387.5,232.25,264.52,202.75,87.25,298.93,274.25,103,119.49,270.5,202.75,306.11,217.5,68.5,-0.0013151655488210724
121.13,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,389,187.5,262.73,211.5,100.5,301.62,282.75,121.75,109.51,278,212,312.64,217.35,70.78,-0.0013151655488210724
121.77,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,387.25,159.5,226.07,230.75,134,296.96,298.25,169.25,91.66,291,247.75,17.47,216.5,71.5,-0.0013151655488210724
122.09,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,382.25,170.5,211.85,230,137.5,293.72,297.5,175.75,103.01,269.25,262,353.45,216.95,71.04,-0.0013151655488210724
122.73,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,380,174.25,206.69,231.75,165,288.79,303.25,192.25,116.96,231,253,310.04,216.87,71,-0.0013151655488210724
123.37,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,376.75,180.75,223.8,239.5,197.5,280.78,309.25,225.5,141.17,248.75,282,326.56,216.73,71.5,-0.0013151655488210724
123.68,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,378.25,182.5,228.43,240.75,209.25,284.19,314.75,230,144.11,250.75,284.5,330.54,216.87,71,-0.0013151655488210724
124.34,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,376.75,186.5,227.38,238,218.75,307.49,311.75,229,135.12,274.5,302.75,10.34,216.73,71.5,-0.0013151655488210724
124.64,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,376.25,188,227.38,239,223,310.04,312,232.75,137.65,282,305.75,42.53,216.73,71.5,-0.0013151655488210724
125.28,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,377.5,199.25,247.34,269.25,254,315.12,339.75,265.5,155.75,299.25,327.25,53.08,216.73,71.5,-0.0013151655488210724
125.9,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,383.75,202,262.94,290,268,303.88,367.75,275.75,185.38,322.75,342,29.54,216.73,71.5,-0.0013151655488210724
126.23,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,385.25,202.25,266.31,297.75,280.5,285.85,375.75,276.5,180.42,330.5,344,19.94,216.87,71,-0.0013151655488210724
126.87,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,385.75,206.5,268.04,306.75,295.75,292.87,383.75,281.75,186.32,347.75,353,25.85,216.87,71,-0.0013151655488210724
127.18,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,385,209.5,267.99,309,299.25,292.08,382.5,285.75,186.32,346.75,359.25,22.13,216.87,71,-0.0013151655488210724
127.83,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,384.75,240,266.31,303.25,312,273.22,374.25,314.25,183.69,319.25,381.75,9.55,216.72,71.3,-0.0013151655488210724
128.46,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,382.25,247.5,257.94,288,319,269.58,361.25,320.25,169.6,327,389.5,48.43,216.87,71,-0.0013151655488210724
128.78,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,382.75,246.5,256.3,282.75,319.5,285.85,359.75,318.75,167.94,329.25,388.25,50.77,216.73,71.5,-0.0013151655488210724
129.43,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,384.25,248.75,257.69,292.25,342.25,303.88,370.5,324.25,183.69,343.75,396.25,53.08,216.73,71.5,-0.0013151655488210724
129.76,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,384.75,250.25,262.94,301,351.75,307.66,378.25,327,184.44,353,402.25,49.44,216.87,71,-0.0013151655488210724
130.38,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,382.25,251.5,267.99,307,359.25,308.82,381.75,328.75,189.18,361.5,404.5,51.72,216.87,71,-0.0013151655488210724
131.01,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,379.5,251.5,278.28,311,365.25,316.07,385,329,191.14,372.25,406,59.01,216.73,71.5,-0.0013151655488210724
131.33,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,366,244.75,311.31,313.25,368.5,319.78,383.25,328.5,196.29,376.25,405.75,61.19,216.87,71,-0.0013151655488210724
131.97,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,291.5,212.25,331.4,317.5,367.5,308.82,379,326.25,226.07,389.5,406,68.38,216.87,71,-0.0013151655488210724
132.3,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,263.75,200.25,317.65,317,361.5,320.77,387.25,313,228.43,394.25,387.5,73.43,216.87,71,-0.0013151655488210724
132.93,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,278.25,177.25,248.43,329,360.5,321.17,390,300.25,196.86,399.5,395,39.02,216.34,71.5,-0.0013151655488210724
133.59,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,273.25,144,319.07,309.25,375.75,282.02,366.25,313.5,220.14,403.75,408.25,93.02,216.87,71,-0.0013151655488210724
133.92,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,247.75,141.25,341.38,319.25,417,286.86,365.25,311.75,267.99,400.25,393.75,114.7,216.73,71.5,-0.0013151655488210724
134.53,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,222.5,127.75,281.24,330.5,448.5,333.56,346,269.25,310.09,379.75,366.5,161.05,216.87,71.24,-0.0013151655488210724
134.86,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,231,107.5,257.15,371,466.5,332.88,342.25,266.5,353.04,331.5,353.5,160.6,216.36,71.11,0
135.52,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,230.25,82,279.88,396,494.5,37.94,334.25,257,46.07,305.75,356,110.61,199.21,87.26,0.28099537546170034
136.18,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,264.5,133.5,303.18,417,453.25,39.02,341.25,260.25,111.33,309.5,344.75,33.18,139.5,154,0.28099537546170034
136.49,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,277,157.75,329.74,430.75,443.5,19.94,345.5,255.5,96.61,313.75,337,53.08,132.5,171,0.28099537546170034
137.13,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,258.75,190,34.97,520.25,407,19.06,372.75,216.25,29.04,321.25,294.5,77.69,157,197.82,0.28099537546170034
137.46,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,235.25,209.75,22.87,561.25,391,19.06,374.25,209.5,19.06,321,276.75,56.77,172.5,205,0.28099537546170034
138.12,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,215.5,190,323.69,652.75,356.25,18.42,321,249.5,32.84,262.5,293.5,9.03,184.9,205.64,0.28099537546170034
138.76,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,134.25,141.75,327.06,674.25,348.5,16.29,276,270.75,9.55,208,317,35.24,128,151.5,0.28099537546170034
139.08,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,131.75,142.75,339.8,674,348.5,16.29,286.75,267.75,344.33,207.25,312.5,52.15,118.03,154.46,0.09390356247315458
139.71,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,143.25,149.75,47.65,674,348.5,16.29,302.75,249.25,325.93,223.5,280,40.14,118.88,226,0.09390356247315458
140.36,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,160.5,119.25,348.71,674,348.25,16.29,304,234.5,9.55,240,275.25,8.65,120.98,299.91,0.09390356247315458
140.69,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,175.75,123,319.84,674,348.25,16.29,271.5,245.75,14.74,205.75,276.5,345.35,123.08,339.31,0.09390356247315458
141.35,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,246.75,178,319.44,674.25,348.5,16.29,206,259,341.84,133.75,257,348.71,136.54,400.15,0.09390356247315458
141.67,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,283,205.75,312.58,674.25,348.5,16.29,212.75,257.75,336.77,136.5,257,0.12,137.5,422.5,0.09390356247315458
142.31,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,320,228.5,266.31,674,348.25,16.29,249.25,259.5,352.84,182.5,265,348.96,162,450,0.09390356247315458
142.95,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,358.75,243.75,254.67,674,348.25,17.81,283.75,269.5,354.67,217,270.5,341.38,204,466,0.09390356247315458
143.26,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,365.75,251.75,247.34,674.25,348.5,16.29,289,270.75,352.94,217,270.5,341.38,222.5,463,0.09390356247315458
143.89,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,370.25,281.75,246.33,674,348.25,16.29,293.5,290.25,335.75,232,269.5,316.5,209.5,451.5,0.09390356247315458
144.22,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,375,300,238.24,674,348.25,16.29,297.5,298.5,325.93,229.25,265.5,280.78,215,438,0.09390356247315458
144.86,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,358.5,331,237.57,674.25,348.25,16.29,295.25,300.75,335.15,243.75,216.75,246.17,214.82,431.57,0.09390356247315458
145.49,1,2,1,shoot,0,0,1185,251,1195,484,100,234,81,458,343,382.75,247.34,674.25,348.5,16.29,277.25,303.75,36.54,255,168.5,296.96,215.72,432.39,0.09390356247315458
